house_area,house_floor,house_price,house_region,house_type,region_name
119.25,中楼层 (共8层),10315.0,官渡·滇池半岛,4室2厅2卫,边防家园
77.3,中楼层 (共34层),15524.0,五华·泛亚,2室2厅1卫,万科城阅峰上
162.01,低楼层 (共31层),14938.0,官渡·新螺蛳湾,4室2厅2卫,俊发观云海云悠苑
93.18,低楼层 (共43层),8586.0,西山·白马,2室1厅1卫,碧鸡名城
113.79,高楼层 (共30层),9228.0,盘龙·世博,3室2厅2卫,俊发盛唐城
118.0,高楼层 (共7层),11187.0,盘龙·白云,3室2厅2卫,76港
118.0,高楼层 (共27层),14407.0,官渡·巫家坝,3室2厅2卫,保利堂悦
43.0,中楼层 (共7层),25349.0,五华·小西门,2室1厅1卫,五一路130号
133.88,高楼层 (共12层),23903.0,西山·度假区,4室2厅2卫,万科银海泊岸澜庭
97.29,高楼层 (共29层),16960.0,西山·西山万达,3室2厅1卫,金地九樾
109.0,中楼层 (共36层),12111.0,盘龙·白云,3室2厅1卫,滨江俊园
79.98,中楼层 (共7层),21881.0,盘龙·北辰,3室1厅2卫,金安小区
87.0,高楼层 (共32层),12184.0,盘龙·白云,2室2厅1卫,时光俊园
136.0,中楼层 (共29层),15500.0,官渡·巫家坝,4室2厅2卫,融创澜玥台
120.61,中楼层 (共18层),11277.0,盘龙·北部客运站,3室1厅2卫,中建龙熙壹号
108.0,中楼层 (共18层),12963.0,盘龙·世博,3室1厅2卫,云南映象C区
85.08,高楼层 (共12层),13870.0,西山·度假区,2室1厅1卫,万科银海泊岸观澜
101.0,高楼层 (共24层),8416.0,盘龙·昆明湖公园,2室2厅1卫,昆明湖瑞园
132.0,中楼层 (共24层),15152.0,西山·南亚,3室2厅2卫,盛高大城
83.0,高楼层 (共7层),10482.0,盘龙·世博,2室2厅1卫,江东丽景园
138.0,中楼层 (共40层),15943.0,官渡·巫家坝,4室2厅2卫,保利堂悦
75.33,中楼层 (共7层),9558.0,五华·虹山,2室2厅1卫,虹山东路114号小区
90.04,中楼层 (共34层),13883.0,盘龙·白云,3室2厅1卫,广基锦悦四季
67.06,中楼层 (共7层),10737.0,西山·云纺,3室2厅1卫,永顺里1号院
118.25,中楼层 (共7层),12685.0,盘龙·北辰,3室2厅2卫,鸣翠园
171.0,高楼层 (共33层),13041.0,盘龙·昆明湖公园,4室2厅3卫,昆明湖湖珀
71.54,中楼层 (共41层),11882.0,五华·红云,2室2厅1卫,新时代广场
152.0,低楼层 (共11层),15132.0,盘龙·世博,4室2厅2卫,俊发盛唐城
74.92,高楼层 (共6层),10278.0,五华·二环北,2室2厅1卫,云岭天骄
121.38,高楼层 (共40层),12358.0,盘龙·新迎,3室2厅2卫,瑞鼎城二期
145.42,高楼层 (共12层),18224.0,西山·度假区,4室2厅2卫,万科银海泊岸汐望
122.15,低楼层 (共32层),16947.0,官渡·滇池半岛,3室2厅2卫,万科翡翠滨江二期
146.32,低楼层 (共6层),14216.0,官渡·经开区,6室2厅2卫,云大知城二期
116.19,中楼层 (共29层),8865.0,五华·高新,3室2厅2卫,融城园城
137.0,低楼层 (共29层),15183.0,官渡·巫家坝,4室2厅2卫,万科翡翠
130.54,中楼层 (共29层),13406.0,五华·红云,3室2厅2卫,新时代广场
91.0,高楼层 (共6层),8132.0,官渡·巫家坝,3室2厅1卫,日新小区
142.0,高楼层 (共32层),7712.0,呈贡·呈贡,3室2厅2卫,花香满径
89.47,低楼层 (共29层),15648.0,官渡·滇池半岛,3室1厅1卫,万科翡翠滨江三期
98.98,中楼层 (共32层),13741.0,五华·泛亚,3室2厅1卫,吾悦华府
145.0,低楼层 (共12层),17932.0,西山·度假区,4室2厅2卫,万科银海泊岸汐望
40.5,低楼层 (共7层),14766.0,五华·顺城,2室1厅1卫,青龙巷38号
122.18,高楼层 (共16层),17925.0,五华·虹山,3室2厅2卫,云安尚品
200.0,中楼层 (共33层),9000.0,盘龙·昆明湖公园,4室2厅2卫,天宇澜山
101.0,高楼层 (共34层),11882.0,官渡·新亚洲,3室2厅2卫,万科魅力之城
117.0,高楼层 (共30层),14701.0,西山·大商汇,3室2厅2卫,新希望观澜汇
72.0,高楼层 (共43层),11389.0,盘龙·世博,2室2厅1卫,俊发盛唐城F区
138.0,低楼层 (共32层),15218.0,盘龙·司家营,4室2厅2卫,俊发城蔷薇苑
97.42,中楼层 (共24层),10676.0,呈贡·呈贡,2室2厅1卫,书香大地
86.0,低楼层 (共33层),14070.0,盘龙·白云,2室1厅2卫,滨江俊园
127.88,高楼层 (共34层),14467.0,官渡·新亚洲,4室2厅2卫,万科魅力之城
122.54,低楼层 (共7层),16158.0,西山·南亚,3室1厅2卫,凯旋花园北区
141.35,中楼层 (共17层),12735.0,官渡·新亚洲,4室2厅2卫,新亚洲体育城五环锋尚
92.11,低楼层 (共45层),10314.0,盘龙·司家营,3室1厅2卫,俊发城百合苑
140.2,高楼层 (共41层),10343.0,五华·高新,4室2厅2卫,昆明恒大名都东区
89.9,中楼层 (共15层),8232.0,官渡·新亚洲,3室2厅1卫,海运花园
152.14,低楼层 (共12层),12160.0,五华·黑林铺,4室2厅2卫,附中花园
220.0,高楼层 (共11层),8137.0,呈贡·呈贡,5室0厅0卫,时代俊园逸园
82.97,中楼层 (共18层),9522.0,盘龙·北部客运站,3室2厅1卫,中建龙熙壹号
252.22,高楼层 (共32层),15265.0,盘龙·白云,6室4厅2卫,云铜时代之窗
84.9,中楼层 (共6层),11190.0,西山·红星,2室2厅1卫,阳光花园·旭苑
79.05,中楼层 (共17层),8603.0,西山·南亚,2室2厅1卫,滇池泊屋
69.0,高楼层 (共11层),9058.0,官渡·新亚洲,2室1厅2卫,奥宸橙郡一期
120.19,低楼层 (共43层),13313.0,盘龙·世博,3室2厅2卫,俊发盛唐城
58.02,低楼层 (共7层),13237.0,西山·白马,2室1厅1卫,西华小区夏蓉里
131.0,中楼层 (共40层),10688.0,官渡·世纪城,3室2厅2卫,海伦国际塔林区
81.0,中楼层 (共23层),10618.0,五华·顺城,2室1厅1卫,傲城
133.0,低楼层 (共34层),10527.0,盘龙·世博,4室2厅2卫,中梁首府
253.38,低楼层 (共3层),8486.0,安宁·太平新城,5室3厅3卫,万辉星城星辉天地
123.97,高楼层 (共11层),20973.0,官渡·滇池半岛,3室2厅2卫,招商海公馆
145.0,中楼层 (共42层),10000.0,盘龙·世博,4室1厅2卫,俊发盛唐城
53.36,低楼层 (共19层),11245.0,盘龙·北辰,2室1厅1卫,四季公寓
118.72,高楼层 (共28层),10765.0,呈贡·呈贡,3室2厅2卫,雨花玖悦
345.71,低楼层 (共30层),34712.0,五华·顺城,6室2厅4卫,顺城高级公寓
117.0,高楼层 (共32层),12821.0,五华·泛亚,3室2厅2卫,上悦天地云舒苑
56.0,高楼层 (共6层),10715.0,西山·船房,2室2厅1卫,市教育局统建房严家地教师住宅区
114.17,高楼层 (共24层),9285.0,官渡·昆船,3室2厅2卫,世豪香颂时光
111.83,低楼层 (共32层),12698.0,官渡·新螺蛳湾,3室2厅2卫,俊发彩云城星湾
168.72,高楼层 (共33层),8180.0,呈贡·呈贡,5室2厅1卫,招商翰林大观
87.34,低楼层 (共7层),16373.0,西山·度假区,4室1厅2卫,滇池卫城尚层
107.5,高楼层 (共23层),8000.0,官渡·新螺蛳湾,3室2厅1卫,中豪悦城花园
117.0,高楼层 (共33层),11283.0,五华·红云,3室2厅2卫,国福现代城茉莉苑
89.7,高楼层 (共33层),13378.0,盘龙·司家营,3室1厅1卫,丽水雅苑
98.35,中楼层 (共18层),6915.0,呈贡·经开区,3室1厅1卫,金山小区二期
89.5,高楼层 (共40层),14637.0,西山·大商汇,3室2厅1卫,新希望希望汇
181.0,低楼层 (共8层),12597.0,官渡·滇池半岛,4室1厅2卫,宝象康园
146.34,高楼层 (共33层),21731.0,盘龙·白云,3室1厅2卫,昆明广场
89.0,高楼层 (共30层),16854.0,西山·大商汇,2室2厅1卫,筑友双河湾墨香苑
112.16,高楼层 (共25层),8025.0,呈贡·呈贡,3室2厅1卫,实力锦城B组团
90.37,中楼层 (共17层),8521.0,官渡·新亚洲,2室2厅1卫,新亚洲体育城星体花园南区
204.97,高楼层 (共12层),13076.0,西山·大商汇,5室2厅3卫,金枫苑
114.81,中楼层 (共11层),15504.0,官渡·滇池半岛,3室2厅2卫,中海半岛华府
143.0,中楼层 (共43层),13987.0,五华·红云,4室2厅2卫,中海龙泉公馆
139.29,中楼层 (共18层),14718.0,盘龙·司家营,4室2厅2卫,万科金域缇香
141.41,低楼层 (共12层),11669.0,西山·大商汇,4室1厅2卫,广福小区二区
88.84,高楼层 (共11层),9681.0,五华·泛亚,3室2厅1卫,中晟溪城
112.29,低楼层 (共29层),4809.0,安宁·太平新城,3室2厅2卫,昆明恒大金碧天下
105.0,低楼层 (共7层),18858.0,五华·翠湖,3室2厅1卫,如意苑
107.0,低楼层 (共33层),11215.0,盘龙·昆明湖公园,3室2厅2卫,昆明湖七里香
136.77,高楼层 (共37层),9652.0,呈贡·呈贡,3室2厅2卫,实力心城
142.55,高楼层 (共12层),16135.0,盘龙·世博,3室2厅2卫,世博生态城鸣凤邻里
118.42,低楼层 (共7层),23645.0,五华·小西门,3室2厅2卫,桂华园
143.0,高楼层 (共30层),17203.0,官渡·巫家坝,4室2厅2卫,万科翡翠
82.76,高楼层 (共25层),9063.0,盘龙·世博,2室1厅1卫,云南映象B区
235.96,低楼层 (共39层),22038.0,官渡·吴井,4室2厅2卫,云路中心
105.0,高楼层 (共34层),6524.0,呈贡·呈贡,4室2厅1卫,蓝光天娇城
103.24,低楼层 (共7层),13077.0,盘龙·北辰,3室2厅1卫,仿江南水乡
77.7,高楼层 (共6层),8881.0,呈贡·呈贡,3室2厅1卫,蓝光颐明园
47.88,中楼层 (共4层),7937.0,官渡·昆船,2室2厅1卫,昆明牛街庄住宅小区六组团
120.46,高楼层 (共6层),8468.0,盘龙·白云,4室2厅2卫,金星小区
147.98,低楼层 (共24层),14056.0,西山·草海,3室2厅2卫,昆明融创文旅城山语海南区
84.84,低楼层 (共33层),11316.0,官渡·世纪城,2室2厅1卫,海伦国际菲诺区
143.81,低楼层 (共6层),17385.0,盘龙·茨坝,3室1厅2卫,都市枫林
96.78,中楼层 (共35层),11676.0,官渡·滇池半岛,4室1厅2卫,昆明恒大城
152.0,低楼层 (共11层),11185.0,呈贡·经开区,4室1厅2卫,果林溪谷
88.0,中楼层 (共18层),6307.0,安宁·太平新城,3室2厅1卫,万辉星城蓝山郡
88.98,高楼层 (共8层),22477.0,官渡·新亚洲,2室2厅1卫,云岭星河庄园
87.75,中楼层 (共21层),16525.0,五华·顺城,3室2厅1卫,农贸大厦
130.29,低楼层 (共18层),9594.0,呈贡·呈贡,3室2厅2卫,惠兰园
121.83,中楼层 (共42层),11902.0,盘龙·司家营,3室2厅2卫,俊发城金盏苑
106.42,高楼层 (共26层),9209.0,呈贡·呈贡,3室2厅1卫,兴冶国际
91.0,中楼层 (共15层),12506.0,西山·大商汇,3室2厅2卫,华都花园B区
135.0,低楼层 (共11层),28519.0,官渡·滇池半岛,4室2厅2卫,金科江湖海
123.59,中楼层 (共32层),9063.0,呈贡·呈贡,3室2厅2卫,滇池明珠广场
46.03,高楼层 (共18层),11949.0,盘龙·白云,1室1厅1卫,风尚城市派
126.0,低楼层 (共25层),12540.0,官渡·金马,3室2厅2卫,金马腾苑
64.89,低楼层 (共7层),10634.0,官渡·巫家坝,2室2厅1卫,怡园小区
110.0,低楼层 (共11层),10819.0,官渡·巫家坝,3室2厅2卫,玫瑰湾小区
187.71,高楼层 (共9层),17847.0,五华·高新,5室2厅2卫,国际花园
99.03,中楼层 (共25层),15147.0,西山·书林,3室2厅1卫,中央丽城
91.35,中楼层 (共7层),11495.0,西山·红星,2室1厅2卫,地中海水岸银沙
117.54,高楼层 (共30层),13017.0,西山·草海,3室2厅2卫,书香云海
100.73,低楼层 (共34层),10921.0,盘龙·司家营,3室1厅2卫,俊发城金盏苑
130.29,中楼层 (共18层),8827.0,呈贡·呈贡,3室1厅1卫,惠兰园
147.0,低楼层 (共40层),14966.0,官渡·巫家坝,4室2厅2卫,中南云境
132.0,中楼层 (共8层),20455.0,西山·红星,3室2厅2卫,华夏曦岸
131.0,高楼层 (共42层),8397.0,盘龙·世博,3室2厅2卫,溪畔丽景
51.51,高楼层 (共29层),13202.0,官渡·吴井,1室1厅1卫,香樟俊园
217.0,中楼层 (共21层),12212.0,五华·红云,6室2厅3卫,江东耀龙康城
185.0,中楼层 (共34层),17568.0,盘龙·司家营,4室2厅3卫,碧桂园北城映象
85.0,低楼层 (共24层),10236.0,官渡·空港,3室2厅1卫,东原启城
252.18,中楼层 (共32层),14078.0,盘龙·白云,6室2厅4卫,云铜时代之窗
80.99,高楼层 (共16层),7656.0,官渡·国贸,4室0厅1卫,顺新时代
96.6,高楼层 (共34层),7764.0,呈贡·经开区,3室2厅2卫,旭辉金科春夏里
84.91,高楼层 (共18层),8833.0,官渡·经开区,2室1厅1卫,云大知城三期
140.2,低楼层 (共44层),12839.0,盘龙·司家营,4室2厅2卫,俊发城茉莉苑
194.0,高楼层 (共33层),21650.0,官渡·滇池半岛,4室1厅2卫,山海湾
108.0,低楼层 (共34层),15926.0,五华·红云,3室2厅2卫,天骄北麓
83.0,低楼层 (共33层),12049.0,盘龙·世博,2室2厅1卫,北城映象·立春苑
194.0,高楼层 (共33层),20619.0,官渡·滇池半岛,4室1厅2卫,山海湾
102.52,中楼层 (共15层),12193.0,五华·红云,3室1厅2卫,碧桂园御龙半山
78.0,高楼层 (共33层),6154.0,呈贡·呈贡,2室2厅1卫,蓝光天娇城
76.15,中楼层 (共31层),13789.0,西山·南亚,2室2厅1卫,昆明恒大云报华府
143.0,中楼层 (共11层),12938.0,西山·大商汇,4室2厅2卫,广福小区一区(西区)
110.0,高楼层 (共7层),9000.0,西山·红星,3室2厅1卫,鑫龙小区
136.24,高楼层 (共12层),10423.0,官渡·世纪城,2室2厅2卫,世纪城玉春苑
131.11,低楼层 (共17层),17390.0,官渡·新螺蛳湾,4室2厅2卫,都铎城邦7号院
128.0,中楼层 (共6层),14454.0,西山·度假区,3室2厅2卫,滇池卫城滟澜湾
120.0,中楼层 (共43层),9584.0,盘龙·世博,3室2厅2卫,俊发盛唐城
80.21,高楼层 (共16层),11470.0,官渡·金马,2室2厅1卫,金马腾苑
121.96,中楼层 (共27层),5109.0,安宁·太平新城,3室2厅2卫,昆明恒大金碧天下
42.27,中楼层 (共5层),11735.0,五华·虹山,2室2厅2卫,西站社区
116.68,低楼层 (共34层),13713.0,西山·草海,3室2厅2卫,书香云海
98.0,低楼层 (共34层),7143.0,呈贡·呈贡,3室2厅1卫,时代俊园
127.0,低楼层 (共23层),6930.0,呈贡·经开区,3室1厅2卫,果香苑南苑
69.79,低楼层 (共6层),11034.0,盘龙·白云,2室2厅1卫,金星小区颐园里
57.12,低楼层 (共18层),12255.0,五华·黑林铺,2室1厅1卫,西府景苑
89.0,低楼层 (共32层),6967.0,呈贡·呈贡,2室2厅1卫,花香满径
167.76,低楼层 (共30层),19016.0,官渡·巫家坝,4室1厅2卫,万科翡翠
93.34,中楼层 (共24层),9536.0,呈贡·呈贡,3室2厅1卫,锦艺昆明之光
130.0,低楼层 (共25层),7308.0,呈贡·呈贡,3室2厅2卫,时代俊园
74.87,低楼层 (共29层),6545.0,官渡·巫家坝,2室1厅1卫,中交金地中央公园
128.2,高楼层 (共30层),15055.0,西山·草海,3室2厅2卫,昆明融创文旅城归海花园南区
163.21,低楼层 (共32层),15012.0,盘龙·红云,4室2厅3卫,江东境界
140.1,中楼层 (共11层),9636.0,官渡·新亚洲,4室2厅2卫,枫林盛景(东区)
87.21,高楼层 (共25层),12040.0,官渡·国贸,3室1厅1卫,银海尚御
122.74,中楼层 (共33层),9411.0,盘龙·白塔,3室2厅2卫,摩玛艺术造城二期
145.99,高楼层 (共7层),15070.0,西山·度假区,4室1厅2卫,滇池卫城蓝调公元
88.0,低楼层 (共30层),13864.0,五华·泛亚,3室2厅1卫,万科城阅峰上
89.57,中楼层 (共8层),25679.0,官渡·滇池半岛,3室1厅3卫,滇池俊府
98.5,高楼层 (共7层),12183.0,五华·虹山,3室2厅1卫,学府人家
128.0,中楼层 (共27层),9766.0,五华·丰宁,3室2厅2卫,中环金界
135.79,高楼层 (共32层),18779.0,官渡·巫家坝,4室2厅2卫,绿地巫家坝壹号
106.97,低楼层 (共38层),15145.0,五华·红云,3室2厅2卫,俊发龙泉俊园
79.05,低楼层 (共17层),10374.0,西山·南亚,2室2厅1卫,滇池泊屋
120.52,中楼层 (共43层),11202.0,五华·高新,3室2厅2卫,昆明恒大名都西区
100.0,低楼层 (共34层),13000.0,盘龙·司家营,3室2厅2卫,俊发城金盏苑
116.12,中楼层 (共7层),9301.0,官渡·经开区,4室2厅2卫,云大知城二期
130.0,中楼层 (共7层),23847.0,官渡·滇池半岛,3室1厅2卫,海东俊园
142.15,中楼层 (共32层),7668.0,呈贡·呈贡,3室2厅2卫,花香满径
86.64,中楼层 (共7层),27124.0,西山·南亚,3室1厅2卫,金牛小区
98.75,中楼层 (共8层),23798.0,官渡·滇池半岛,3室2厅3卫,滇池俊府
124.59,中楼层 (共32层),16053.0,官渡·巫家坝,3室2厅2卫,中交金地中央公园
73.31,中楼层 (共45层),10913.0,官渡·新螺蛳湾,2室2厅1卫,俊发观云海云漫岭
93.0,高楼层 (共33层),7527.0,呈贡·呈贡,3室2厅1卫,蓝光天娇城
125.53,低楼层 (共12层),10835.0,五华·红云,3室2厅2卫,美伦花乡
89.0,高楼层 (共11层),17416.0,官渡·新亚洲,3室2厅1卫,都铎城邦2号院
149.51,高楼层 (共24层),7692.0,呈贡·呈贡,4室2厅2卫,天水嘉园
95.6,中楼层 (共33层),12553.0,官渡·巫家坝,3室2厅2卫,融创澜玥台
88.78,低楼层 (共24层),10138.0,官渡·金马,3室2厅1卫,实力山语间
138.69,高楼层 (共40层),14421.0,盘龙·新迎,4室2厅2卫,新迎新城
72.45,中楼层 (共23层),8834.0,五华·黑林铺,2室1厅1卫,硅谷公寓
52.06,高楼层 (共6层),11526.0,五华·小西门,2室1厅1卫,新闻里小区
101.0,中楼层 (共30层),13565.0,五华·红云,3室1厅1卫,绿城春江明月
41.0,中楼层 (共7层),9757.0,西山·南亚,1室1厅1卫,和正巷小区
73.6,低楼层 (共18层),9240.0,官渡·新亚洲,2室2厅1卫,新亚洲体育城星泽园
108.5,低楼层 (共7层),11613.0,官渡·国贸,3室2厅1卫,万兴花园
128.0,高楼层 (共34层),17188.0,官渡·新亚洲,4室2厅2卫,俊发俊云峰
91.63,高楼层 (共33层),9168.0,盘龙·昆明湖公园,3室2厅1卫,天宇澜山
83.89,高楼层 (共13层),12875.0,西山·大商汇,2室2厅1卫,华都花园B区
132.21,高楼层 (共12层),10438.0,西山·大商汇,4室2厅2卫,中天融域
131.92,中楼层 (共34层),15161.0,西山·西山万达,3室2厅2卫,润城九重锦
78.18,低楼层 (共33层),9338.0,盘龙·昆明湖公园,2室2厅1卫,天宇澜山
74.0,高楼层 (共27层),15136.0,西山·大商汇,3室2厅1卫,蓝光COCO蜜城
99.86,低楼层 (共44层),11216.0,呈贡·呈贡,2室2厅2卫,七彩云南第壹城
69.0,中楼层 (共33层),9856.0,五华·北教场,2室1厅1卫,万彩城
138.3,高楼层 (共21层),11425.0,五华·昆八中,3室2厅2卫,中天城天阔
139.0,低楼层 (共7层),10000.0,盘龙·昙华寺,3室2厅2卫,世纪龙苑
48.0,低楼层 (共32层),10000.0,盘龙·白云,1室1厅1卫,SOHO俊园
78.15,高楼层 (共33层),9853.0,五华·红云,2室1厅1卫,银河北庭
73.0,低楼层 (共31层),12329.0,盘龙·北辰,2室2厅1卫,彩云间花园
64.5,中楼层 (共29层),13644.0,五华·北教场,2室1厅1卫,中海学府路8号
108.47,低楼层 (共31层),11524.0,西山·大商汇,3室1厅2卫,新希望希望汇
130.0,高楼层 (共39层),20000.0,西山·云纺,3室2厅2卫,隆盛府
145.21,高楼层 (共6层),11019.0,西山·红星,4室2厅2卫,隆居花园
115.0,低楼层 (共18层),12609.0,五华·昆八中,3室2厅1卫,荷塘月色
106.56,中楼层 (共6层),14546.0,盘龙·白云,3室2厅1卫,金康园
70.84,高楼层 (共20层),12705.0,五华·翠湖,2室1厅1卫,鸿城广场
125.36,中楼层 (共20层),11089.0,官渡·滇池半岛,3室2厅2卫,北大资源颐和1898
73.93,中楼层 (共22层),10551.0,五华·泛亚,2室2厅2卫,绿地香树花城D区
79.6,中楼层 (共11层),10176.0,官渡·巫家坝,2室2厅1卫,名仕银航小区
146.41,低楼层 (共45层),16393.0,五华·北教场,4室2厅3卫,万彩城
97.0,中楼层 (共44层),11444.0,盘龙·司家营,3室1厅1卫,俊发城紫薇苑
84.14,低楼层 (共24层),8439.0,盘龙·北辰,2室1厅2卫,真爱岁月
101.23,低楼层 (共34层),11558.0,官渡·新亚洲,3室1厅2卫,万科魅力之城
92.9,高楼层 (共32层),9688.0,盘龙·昙华寺,3室2厅1卫,朝九晚五
92.34,低楼层 (共10层),9747.0,官渡·金马,2室1厅1卫,紫光园小区
82.1,低楼层 (共31层),12424.0,五华·黑林铺,3室2厅1卫,正大紫都城
106.0,低楼层 (共33层),9057.0,五华·高新,3室2厅2卫,春城慧谷一期B区
80.0,高楼层 (共6层),22875.0,五华·昆八中,3室2厅1卫,月牙塘小区二组团
88.79,低楼层 (共34层),8898.0,官渡·昆船,3室2厅1卫,昆铁盛和家苑
144.36,中楼层 (共32层),6443.0,呈贡·呈贡,3室2厅2卫,花香满径
192.93,中楼层 (共4层),18660.0,盘龙·世博,4室2厅3卫,博园世家
113.0,低楼层 (共14层),14602.0,五华·泛亚,3室1厅2卫,万科城凌峰上
126.0,高楼层 (共18层),8731.0,官渡·经开区,3室2厅2卫,东泰花园一区
51.48,中楼层 (共6层),9519.0,五华·虹山,2室2厅1卫,客车厂派出所三家属区
71.03,低楼层 (共30层),9011.0,五华·泛亚,2室1厅1卫,春城慧谷二期
128.36,高楼层 (共33层),16984.0,五华·昆八中,3室2厅2卫,美的云璟
109.0,低楼层 (共35层),15597.0,盘龙·世博,4室2厅2卫,保利玺樾樾公馆
127.0,低楼层 (共31层),14961.0,盘龙·世博,4室2厅2卫,保利玺樾樾公馆
113.56,低楼层 (共44层),10127.0,盘龙·白云,3室2厅2卫,金尚俊园
66.0,高楼层 (共7层),10304.0,盘龙·世博,2室2厅1卫,白龙小区
131.08,低楼层 (共32层),10376.0,盘龙·北辰,3室2厅2卫,鑫世界
85.0,高楼层 (共32层),13648.0,盘龙·北辰,2室2厅1卫,鑫世界
143.0,低楼层 (共34层),16784.0,盘龙·世博,4室2厅2卫,保利玺樾樾公馆
103.0,低楼层 (共44层),11457.0,盘龙·白云,3室1厅2卫,金尚俊园二期
46.0,高楼层 (共33层),12609.0,盘龙·白云,1室1厅1卫,时光俊园
35.0,高楼层 (共33层),10858.0,盘龙·白云,1室1厅1卫,时光俊园
121.0,低楼层 (共29层),29753.0,盘龙·司家营,5室3厅3卫,蓝光林肯公园
108.0,中楼层 (共7层),11112.0,盘龙·世博,3室2厅1卫,江东丽景园
114.0,高楼层 (共44层),12457.0,盘龙·白云,3室2厅2卫,金尚俊园
109.0,中楼层 (共35层),20184.0,盘龙·世博,4室2厅2卫,保利玺樾樾公馆
109.0,高楼层 (共35层),18808.0,盘龙·世博,4室2厅2卫,保利玺樾樾公馆
108.3,低楼层 (共31层),15236.0,盘龙·世博,4室2厅3卫,保利玺樾玺公馆
78.0,高楼层 (共35层),19231.0,盘龙·世博,3室2厅2卫,保利玺樾樾公馆
87.0,低楼层 (共33层),14943.0,盘龙·白云,2室2厅2卫,星雅俊园
93.45,低楼层 (共35层),13377.0,盘龙·世博,3室2厅2卫,保利玺樾樾公馆
60.0,高楼层 (共7层),8834.0,盘龙·白云,2室2厅1卫,春江小区
102.8,高楼层 (共6层),10701.0,盘龙·北辰,3室2厅1卫,仿江南水乡
60.29,低楼层 (共20层),10450.0,盘龙·世博,2室1厅1卫,美术小区
121.5,中楼层 (共32层),14898.0,盘龙·白云,3室2厅2卫,世纪俊园
108.0,中楼层 (共35层),15278.0,盘龙·世博,4室2厅2卫,保利玺樾玺公馆
35.0,高楼层 (共33层),11715.0,盘龙·白云,1室1厅1卫,时光俊园
140.0,中楼层 (共15层),9286.0,官渡·新亚洲,4室2厅2卫,枫林盛景西区
84.72,低楼层 (共26层),4486.0,安宁·太平新城,2室2厅1卫,昆明恒大金碧天下
92.0,低楼层 (共43层),16522.0,五华·红云,3室1厅1卫,俊发龙泉俊园
269.0,中楼层 (共10层),24164.0,西山·草海,4室2厅3卫,昆明融创文旅城漫海苑北区
89.05,中楼层 (共31层),8490.0,官渡·经开区,3室1厅1卫,耀兴枫丹白露
76.0,低楼层 (共7层),11316.0,五华·红云,3室2厅1卫,红云小区B区
251.63,中楼层 (共4层),14506.0,西山·大商汇,6室3厅4卫,夏意雅园
199.15,高楼层 (共33层),7533.0,盘龙·昆明湖公园,4室2厅3卫,天宇澜山
139.0,中楼层 (共8层),11871.0,官渡·世纪城,3室1厅2卫,樱花语春天里
157.26,高楼层 (共7层),23401.0,官渡·滇池半岛,4室3厅3卫,金科江湖海
91.0,低楼层 (共18层),13187.0,盘龙·世博,3室2厅1卫,云南映象花好月圆
100.0,高楼层 (共33层),8500.0,盘龙·昆明湖公园,3室2厅2卫,首创禧悦春城
142.09,高楼层 (共32层),9150.0,呈贡·呈贡,3室2厅2卫,花香满径
100.08,低楼层 (共34层),7594.0,呈贡·经开区,3室2厅2卫,保利阳光城翡丽公园
82.77,低楼层 (共16层),12445.0,西山·红星,2室2厅1卫,世纪半岛苹果谷
100.85,低楼层 (共18层),12197.0,五华·昆八中,3室2厅2卫,碧桂园半山龙庭
118.0,中楼层 (共7层),9831.0,官渡·巫家坝,3室2厅2卫,红河谷小区
233.0,中楼层 (共30层),11932.0,盘龙·昆明湖公园,5室2厅4卫,昆明湖澜庭
131.07,中楼层 (共40层),16862.0,西山·云纺,3室2厅2卫,隆盛府
49.34,低楼层 (共18层),9729.0,官渡·经开区,1室1厅1卫,云大知城三期
48.66,中楼层 (共6层),9043.0,五华·虹山,2室2厅1卫,向阳新村
55.24,中楼层 (共17层),7966.0,西山·南亚,1室1厅1卫,滇池泊屋
144.29,高楼层 (共21层),9010.0,西山·书林,4室2厅1卫,新兴大厦
233.0,中楼层 (共30层),15022.0,盘龙·昆明湖公园,5室2厅4卫,昆明湖澜庭
171.3,低楼层 (共11层),14303.0,西山·红星,4室2厅2卫,湖畔之梦
139.61,高楼层 (共40层),11891.0,官渡·世纪城,4室2厅2卫,海伦国际里约区
171.0,中楼层 (共16层),18422.0,西山·草海,4室2厅3卫,昆明融创文旅城瀚海花园南区
138.0,中楼层 (共10层),15798.0,西山·南亚,3室2厅2卫,阳光花园·昕苑
97.27,高楼层 (共30层),9253.0,盘龙·世博,3室2厅1卫,溪畔丽景
112.15,高楼层 (共38层),16853.0,西山·西山万达,3室2厅2卫,金地九樾
143.0,中楼层 (共11层),8742.0,呈贡·经开区,4室2厅2卫,建工新城锦绣园
102.53,高楼层 (共44层),8681.0,呈贡·呈贡,2室2厅1卫,七彩云南第壹城
118.52,低楼层 (共32层),14175.0,盘龙·红云,3室2厅2卫,江东境界
109.0,高楼层 (共35层),16056.0,盘龙·世博,4室2厅3卫,保利玺樾樾公馆
142.89,高楼层 (共32层),6579.0,呈贡·呈贡,3室2厅2卫,花香满径
106.0,低楼层 (共6层),13114.0,官渡·金马,3室2厅2卫,实力山语间
80.25,中楼层 (共44层),9969.0,五华·虹山,2室2厅1卫,金泰国际凯佩
